Date,Open,High,Low,Close,Adj Close,Volume
2014-08-04,697.000000,705.900024,693.250000,699.650024,621.592529,1290311
2014-08-05,699.000000,709.599976,697.799988,704.849976,626.212341,863275
2014-08-06,703.049988,732.000000,703.049988,707.849976,628.877686,2052184
2014-08-07,707.000000,708.200012,699.299988,701.950012,623.636047,634909
2014-08-08,699.049988,703.500000,695.950012,702.049988,623.724854,747151
2014-08-11,702.099976,706.000000,694.299988,697.950012,620.082214,872217
2014-08-12,702.900024,702.900024,692.500000,700.900024,622.703125,811743
2014-08-13,700.950012,721.700012,700.000000,718.700012,638.517151,1673439
2014-08-14,722.000000,725.950012,709.349976,714.549988,634.830200,845235
2014-08-18,721.000000,736.799988,716.099976,724.799988,643.936707,959536
2014-08-19,719.099976,731.000000,715.099976,719.549988,639.272400,735686
2014-08-20,719.500000,721.000000,709.500000,711.849976,632.431458,765917
2014-08-21,709.799988,718.599976,709.049988,710.349976,631.098877,553719
2014-08-22,711.950012,712.799988,701.349976,704.200012,625.634949,455143
2014-08-25,708.200012,721.450012,704.200012,716.700012,636.740295,641018
2014-08-26,718.950012,730.849976,717.650024,727.349976,646.202026,1238950
2014-08-27,727.000000,739.549988,723.400024,734.849976,652.865173,1153834
2014-08-28,736.000000,744.900024,734.049988,742.450012,659.617493,1937220
2014-09-01,743.900024,747.250000,736.000000,740.400024,657.796204,515912
2014-09-02,740.000000,740.150024,730.000000,732.700012,650.955322,598031
2014-09-03,733.500000,738.900024,730.250000,732.799988,651.044067,814185
2014-09-04,733.000000,742.849976,730.500000,737.099976,654.864319,1005897
2014-09-05,736.400024,742.200012,732.849976,733.750000,651.888062,692424
2014-09-08,736.000000,748.950012,733.750000,745.799988,662.593750,978707
2014-09-09,745.799988,756.099976,744.049988,751.900024,668.013123,726165
2014-09-10,749.400024,753.000000,746.000000,749.099976,665.525513,437341
2014-09-11,748.000000,764.450012,748.000000,755.599976,671.300293,1149885
2014-09-12,752.900024,762.900024,752.900024,757.500000,672.988342,479493
2014-09-15,757.500000,757.500000,748.500000,754.849976,670.634094,473333
2014-09-16,750.599976,759.799988,748.750000,756.000000,671.655884,563960
2014-09-17,759.000000,760.849976,752.750000,754.650024,670.456299,1071944
2014-09-18,753.000000,754.400024,739.450012,749.650024,666.014160,1837614
2014-09-19,750.799988,751.400024,730.049988,737.250000,654.997559,1576310
2014-09-22,737.000000,746.049988,721.849976,741.700012,658.951050,1225660
2014-09-23,741.000000,755.000000,736.150024,742.049988,659.262146,934119
2014-09-24,743.000000,766.799988,743.000000,764.099976,678.852112,1117480
2014-09-25,767.950012,771.900024,756.150024,759.349976,674.631958,1192497
2014-09-26,758.150024,759.900024,745.250000,751.450012,667.613403,759343
2014-09-29,750.000000,753.000000,735.500000,746.500000,663.215698,733781
2014-09-30,746.000000,751.799988,740.000000,746.000000,662.771362,1063690
2014-10-01,745.000000,748.750000,733.549988,736.150024,654.020264,478021
2014-10-07,733.400024,744.650024,725.000000,735.799988,653.709351,801424
2014-10-08,732.049988,744.000000,728.400024,734.750000,652.776550,951087
2014-10-09,735.000000,743.950012,729.500000,739.099976,656.641235,622940
2014-10-10,734.349976,736.799988,718.650024,720.349976,639.983032,503359
2014-10-13,718.000000,724.799988,714.200012,720.400024,640.027466,495344
2014-10-14,720.549988,736.000000,716.599976,731.250000,649.667053,553144
2014-10-15,731.250000,731.250000,731.250000,731.250000,649.667053,0
2014-10-16,726.049988,745.599976,725.000000,730.599976,649.089478,1241581
2014-10-17,732.000000,740.950012,723.000000,726.299988,645.269287,680260
2014-10-20,732.000000,739.400024,728.049988,736.549988,654.375610,453075
2014-10-21,738.500000,754.000000,730.849976,749.750000,666.103088,554039
2014-10-22,753.900024,760.000000,748.049988,757.400024,672.899658,436776
2014-10-27,765.000000,766.049988,715.500000,720.450012,640.071960,2949098
2014-10-28,716.000000,719.299988,707.150024,717.049988,637.051270,1254748
2014-10-29,722.000000,726.950012,712.799988,723.950012,643.181519,962919
2014-10-30,722.000000,734.849976,717.650024,731.599976,649.977905,1249596
2014-10-31,728.700012,742.000000,722.099976,738.349976,661.399170,1083674
2014-11-03,735.049988,743.000000,728.750000,739.849976,662.742737,733227
2014-11-05,739.000000,750.000000,738.099976,747.750000,669.819397,746808
2014-11-07,750.000000,763.450012,747.250000,761.500000,682.136475,881926
2014-11-10,760.000000,774.000000,759.950012,771.000000,690.646301,768076
2014-11-11,773.000000,776.750000,764.799988,772.299988,691.810852,713634
2014-11-12,772.000000,772.900024,763.500000,770.000000,689.750549,750579
2014-11-13,768.000000,773.849976,761.250000,764.349976,684.689392,1157538
2014-11-14,763.000000,763.950012,753.549988,756.150024,677.344055,409119
2014-11-17,756.150024,765.299988,750.000000,757.200012,678.284485,586703
2014-11-18,755.200012,758.950012,750.000000,751.849976,673.492249,448206
2014-11-19,754.400024,766.799988,752.200012,760.200012,680.971985,941820
2014-11-20,761.400024,765.000000,755.099976,761.250000,681.912598,853211
2014-11-21,759.000000,762.700012,751.849976,753.000000,674.522339,687247
2014-11-24,755.500000,756.500000,746.000000,750.099976,671.924561,540115
2014-11-25,750.099976,774.900024,747.099976,765.700012,685.898682,1503248
2014-11-26,765.000000,771.750000,762.500000,769.750000,689.526672,685238
2014-11-27,771.000000,792.700012,766.799988,790.049988,707.711060,1180496
2014-11-28,794.000000,798.849976,783.099976,786.099976,704.172546,811909
2014-12-01,786.000000,814.849976,783.950012,808.650024,724.372498,1200960
2014-12-02,811.500000,817.150024,804.250000,805.799988,721.819580,573874
2014-12-03,807.400024,822.299988,802.349976,819.000000,733.643738,937567
2014-12-04,816.500000,829.750000,814.349976,824.650024,738.705078,1121315
2014-12-05,820.000000,827.500000,812.700012,820.650024,735.121948,688493
2014-12-08,820.000000,828.450012,814.250000,820.000000,734.539551,1016796
2014-12-09,819.000000,819.500000,810.049988,812.950012,728.224243,945417
2014-12-10,811.150024,815.400024,795.099976,797.799988,714.653198,1152293
2014-12-11,799.349976,803.000000,790.349976,796.049988,713.085632,1573622
2014-12-12,798.400024,804.299988,794.000000,797.750000,714.608398,767757
2014-12-15,795.000000,808.849976,784.650024,790.099976,707.755798,704516
2014-12-16,792.400024,792.400024,763.000000,766.650024,686.749878,1179886
2014-12-17,760.250000,773.049988,760.250000,766.349976,686.480896,1984735
2014-12-18,767.200012,770.000000,753.049988,765.950012,686.122681,1165188
2014-12-19,771.000000,771.000000,750.000000,755.150024,676.448242,1147950
2014-12-22,758.799988,769.900024,752.299988,767.849976,687.824707,958306
2014-12-23,769.000000,770.799988,761.150024,766.099976,686.257080,1277960
2014-12-24,763.200012,767.099976,752.000000,757.000000,678.105408,2527523
2014-12-26,752.599976,756.000000,744.500000,750.349976,672.148560,625243
2014-12-29,753.400024,763.250000,752.150024,758.849976,679.762695,616322
2014-12-30,761.900024,767.250000,758.000000,759.500000,680.344788,397534
2014-12-31,760.900024,763.400024,753.299988,760.099976,680.882385,1044950
2015-01-01,759.299988,761.900024,754.150024,758.450012,679.404236,372132
2015-01-02,757.000000,766.000000,752.650024,755.950012,677.164856,1207322
2015-01-05,759.750000,761.900024,755.099976,760.299988,681.061584,849252
2015-01-06,767.000000,779.900024,755.400024,774.700012,693.960632,2738679
2015-01-07,779.000000,806.799988,779.000000,801.900024,718.325928,3744143
2015-01-08,803.900024,825.000000,803.150024,817.049988,731.897095,3076833
2015-01-09,818.500000,868.400024,817.049988,864.599976,774.491394,3825060
2015-01-12,867.500000,899.799988,864.250000,896.599976,803.156311,4338065
2015-01-13,899.950012,908.650024,876.400024,884.549988,792.362183,3371700
2015-01-14,888.799988,934.500000,886.000000,924.049988,827.745544,4578199
2015-01-15,934.950012,937.400024,909.700012,921.549988,825.506042,3534537
2015-01-16,928.000000,947.000000,925.000000,941.049988,842.973633,2021113
2015-01-19,946.299988,947.400024,886.049988,892.549988,799.528503,7705398
2015-01-20,889.900024,903.000000,877.750000,895.450012,802.126160,4355821
2015-01-21,897.000000,948.400024,888.500000,941.950012,843.779968,4103989
2015-01-22,944.000000,961.299988,931.299988,944.650024,846.198669,3585572
2015-01-23,947.000000,968.849976,944.650024,965.299988,864.696472,2450001
2015-01-27,962.099976,967.900024,936.599976,941.950012,843.779968,3274894
2015-01-28,938.000000,940.799988,928.150024,933.849976,836.524170,2246526
2015-01-29,931.000000,948.000000,926.400024,941.599976,843.466492,3421454
2015-01-30,941.000000,941.000000,927.799988,932.549988,835.359680,1562161
2015-02-02,926.349976,929.950012,904.799988,908.000000,813.368225,1822825
2015-02-03,910.200012,930.849976,908.000000,910.849976,815.921082,1544881
2015-02-04,910.900024,919.799988,895.099976,899.900024,806.112488,1181845
2015-02-05,907.299988,919.799988,901.200012,909.049988,814.308716,1711139
2015-02-06,906.000000,915.849976,899.400024,905.750000,811.352661,717674
2015-02-09,905.750000,914.599976,895.900024,900.150024,806.336365,860239
2015-02-10,895.000000,907.500000,885.400024,887.750000,795.228760,1058750
2015-02-11,890.349976,902.950012,884.599976,900.299988,806.470764,897359
2015-02-12,905.000000,910.799988,885.299988,887.799988,795.273376,1121008
2015-02-13,892.400024,898.799988,885.200012,892.799988,799.752380,1344229
2015-02-16,886.349976,920.000000,886.349976,907.000000,812.472412,1635273
2015-02-18,902.000000,923.349976,902.000000,912.900024,817.757568,2178775
2015-02-19,919.950012,922.799988,895.000000,908.150024,813.502625,1034454
2015-02-20,905.500000,909.700012,899.000000,900.250000,806.426025,623253
2015-02-23,903.000000,913.849976,883.049988,886.150024,793.795593,1054383
2015-02-24,889.000000,915.599976,887.000000,913.700012,818.474304,2100402
2015-02-25,916.500000,917.500000,894.000000,901.900024,807.903931,1141174
2015-02-26,905.700012,905.700012,883.799988,886.400024,794.019409,1194401
2015-02-27,889.799988,893.000000,880.400024,887.150024,794.691223,1906598
2015-02-28,null,null,null,null,null,null
2015-03-02,914.000000,939.950012,906.099976,935.650024,838.136536,2792110
2015-03-03,939.900024,939.900024,923.250000,929.700012,832.806763,1510436
2015-03-04,931.099976,945.299988,913.000000,916.099976,820.624023,1202376
2015-03-05,913.450012,946.349976,913.450012,939.700012,841.764587,2301603
2015-03-09,936.000000,981.000000,931.000000,976.000000,874.281250,3529726
2015-03-10,978.299988,978.650024,951.049988,957.150024,857.395874,1323330
2015-03-11,957.150024,978.900024,949.450012,968.900024,867.921326,1742798
2015-03-12,968.000000,972.799988,955.599976,960.549988,860.441406,1358419
2015-03-13,963.700012,964.900024,938.950012,941.700012,843.555969,1466001
2015-03-16,939.450012,957.250000,902.500000,931.750000,834.643188,1244490
2015-03-17,934.950012,946.799988,921.400024,931.799988,834.687744,1239535
2015-03-18,932.400024,937.250000,911.500000,922.099976,825.998718,1436285
2015-03-19,931.000000,940.799988,916.650024,922.650024,826.491394,1249067
2015-03-20,922.000000,922.000000,892.000000,895.750000,802.395020,1854369
2015-03-23,899.700012,910.000000,892.349976,902.400024,808.351868,989354
2015-03-24,896.200012,901.150024,885.349976,887.200012,794.736084,1288989
2015-03-25,889.750000,897.599976,883.000000,886.400024,794.019409,2848966
2015-03-26,884.849976,885.000000,858.200012,865.900024,775.655945,2570353
2015-03-27,870.500000,870.900024,848.950012,851.299988,762.577515,2023538
2015-03-30,857.950012,871.000000,852.000000,862.049988,772.207153,1415143
2015-03-31,862.950012,884.000000,858.000000,873.549988,782.508484,1503993
2015-04-01,873.500000,885.799988,871.500000,883.500000,791.421631,865861
2015-04-06,883.650024,910.799988,882.500000,907.950012,813.323486,1482378
2015-04-07,911.349976,919.049988,897.599976,913.450012,818.250244,1212932
2015-04-08,914.900024,921.650024,909.400024,912.549988,817.443970,1296825
2015-04-09,913.900024,932.000000,913.599976,926.450012,829.895447,1237632
2015-04-10,929.900024,935.799988,916.349976,933.799988,836.479370,1161659
2015-04-13,931.349976,950.950012,928.000000,949.150024,850.229614,1374251
2015-04-15,942.900024,948.950012,933.000000,934.700012,837.285583,924855
2015-04-16,932.500000,937.799988,918.099976,933.099976,835.852234,1071747
2015-04-17,936.700012,944.200012,928.849976,937.650024,839.928162,764984
2015-04-20,938.400024,940.750000,905.599976,913.450012,818.250244,879556
2015-04-21,914.049988,919.849976,870.349976,873.099976,782.105530,2535704
2015-04-22,887.450012,913.000000,875.000000,907.150024,812.606750,2106687
2015-04-23,911.000000,922.000000,892.799988,902.650024,808.575867,1027886
2015-04-24,903.950012,903.950012,873.750000,889.500000,796.796204,1122637
2015-04-27,885.000000,901.799988,860.250000,866.650024,776.327698,945769
2015-04-28,863.349976,873.900024,851.500000,860.599976,770.908081,1844291
2015-04-29,860.400024,875.000000,852.150024,857.700012,768.310547,1323821
2015-04-30,857.250000,859.450012,832.200012,850.349976,761.726379,3001302
2015-05-04,860.000000,865.700012,844.150024,861.750000,771.938416,558193
2015-05-05,858.000000,883.400024,854.000000,879.049988,787.435425,1663346
2015-05-06,879.000000,879.000000,850.099976,858.200012,768.758484,1989322
2015-05-07,860.000000,871.750000,853.700012,866.250000,775.969360,982642
2015-05-08,875.700012,907.049988,854.500000,895.200012,801.902283,5244650
2015-05-11,899.799988,901.000000,862.200012,864.700012,774.580933,2712131
2015-05-12,867.000000,873.549988,841.650024,843.950012,755.993591,1837756
2015-05-13,850.099976,855.650024,827.099976,841.049988,753.395813,1842567
2015-05-14,842.799988,850.849976,831.000000,846.450012,758.232910,1458520
2015-05-15,848.000000,852.299988,840.099976,844.799988,756.755005,861417
2015-05-18,848.000000,854.900024,837.500000,852.700012,763.831543,794940
2015-05-19,852.400024,855.849976,841.250000,844.750000,756.710083,1115144
2015-05-20,847.200012,858.150024,846.000000,855.599976,766.429321,1051609
2015-05-21,856.400024,865.900024,848.049988,864.349976,774.267334,998351
2015-05-22,867.450012,868.849976,853.950012,863.750000,773.729919,1369038
2015-05-25,864.950012,864.950012,847.549988,852.450012,763.607666,642231
2015-05-26,855.000000,858.150024,845.950012,855.349976,766.205322,732655
2015-05-27,855.500000,860.000000,845.700012,857.700012,768.310547,530542
2015-05-28,858.700012,860.000000,842.349976,846.200012,758.009033,2062630
2015-05-29,847.500000,860.700012,843.099976,859.549988,769.967651,3787109
2015-06-01,859.549988,883.500000,852.450012,880.799988,789.002930,950336
2015-06-02,884.000000,884.650024,850.900024,852.750000,763.876404,928603
2015-06-03,853.000000,854.700012,828.599976,831.450012,744.796326,1074518
2015-06-04,833.500000,835.000000,820.049988,822.650024,736.913513,1273078
2015-06-05,821.599976,847.299988,816.349976,829.099976,742.691345,1564172
2015-06-08,828.000000,829.000000,809.000000,812.250000,727.597290,1108643
2015-06-09,807.000000,828.549988,806.099976,819.750000,734.315552,769058
2015-06-10,818.250000,825.000000,814.000000,820.450012,734.942688,959272
2015-06-11,820.000000,836.500000,816.000000,816.700012,731.583618,1263695
2015-06-12,813.349976,821.500000,810.849976,814.500000,729.612854,833644
2015-06-15,814.000000,827.450012,808.450012,821.750000,736.107300,626620
2015-06-16,818.099976,839.349976,817.299988,834.950012,747.931458,864766
2015-06-17,840.000000,868.849976,840.000000,862.049988,772.207153,2574818
2015-06-18,862.000000,868.000000,857.099976,862.599976,772.699829,1234051
2015-06-19,851.099976,864.900024,844.849976,857.700012,776.411194,1376406
2015-06-22,863.900024,876.000000,858.450012,873.450012,790.668518,1039509
2015-06-23,878.000000,879.799988,871.349976,875.700012,792.705322,741773
2015-06-24,877.500000,908.900024,877.000000,896.549988,811.579163,1812148
2015-06-25,888.549988,897.900024,879.099976,883.250000,799.539673,1257404
2015-06-26,884.000000,891.400024,875.000000,887.950012,803.794189,758668
2015-06-29,872.000000,905.000000,868.349976,900.400024,815.064331,1221747
2015-06-30,907.000000,923.099976,906.000000,916.700012,829.819519,2318253
2015-07-01,916.700012,926.000000,912.000000,918.299988,831.267822,1456248
2015-07-02,919.799988,929.200012,912.000000,923.450012,835.929688,962649
2015-07-03,922.000000,929.500000,917.049988,924.500000,836.880249,512931
2015-07-06,917.000000,930.000000,914.650024,927.450012,839.550720,595187
2015-07-07,921.599976,927.400024,915.599976,924.349976,836.744385,715696
2015-07-08,920.000000,944.000000,918.099976,927.650024,839.731812,1791894
2015-07-09,927.650024,934.799988,912.400024,921.549988,834.209778,1153644
2015-07-10,924.500000,924.500000,891.299988,900.250000,814.928528,2198242
2015-07-13,900.799988,914.500000,890.500000,910.700012,824.388184,1103160
2015-07-14,910.500000,929.099976,902.799988,927.299988,839.414856,662369
2015-07-15,927.000000,935.000000,920.349976,929.000000,840.953735,980533
2015-07-16,930.000000,939.500000,923.250000,936.849976,848.059753,667588
2015-07-17,937.049988,941.950012,922.250000,924.299988,836.699036,848156
2015-07-20,924.000000,931.500000,909.049988,913.099976,826.560669,738505
2015-07-21,915.000000,916.849976,871.099976,891.299988,806.826782,4915170
2015-07-22,894.000000,923.000000,891.150024,920.500000,833.259277,1433553
2015-07-23,919.000000,919.000000,895.200012,904.250000,818.549500,1049783
2015-07-24,905.000000,911.450012,897.599976,906.799988,820.857727,624104
2015-07-27,906.000000,910.150024,895.000000,900.099976,814.792725,1305606
2015-07-28,893.250000,916.000000,891.500000,904.750000,819.002075,1648693
2015-07-29,906.150024,919.049988,897.000000,899.200012,813.978088,1332413
2015-07-30,905.000000,934.450012,899.200012,920.700012,833.440369,1997547
2015-07-31,920.299988,928.200012,913.200012,921.650024,834.300354,1616033
2015-08-03,921.000000,924.799988,906.500000,909.700012,823.482971,1813626
2015-08-04,910.500000,914.450012,900.049988,908.099976,822.034546,2728548
2015-08-05,910.700012,912.849976,905.000000,908.599976,822.487122,2869226
2015-08-06,910.000000,910.400024,902.549988,907.750000,821.717712,1105175
2015-08-07,907.750000,909.049988,900.900024,904.849976,819.092407,849340
2015-08-10,905.000000,909.000000,901.000000,906.150024,820.269409,1089645
2015-08-11,903.000000,905.849976,885.000000,888.200012,804.020508,1430428
2015-08-12,889.000000,889.000000,859.599976,866.349976,784.241394,1406250
2015-08-13,866.000000,879.000000,850.000000,866.549988,784.422485,976700
2015-08-14,871.000000,879.000000,857.500000,870.549988,788.043396,742844
2015-08-17,874.450012,879.000000,860.000000,872.650024,789.944214,373170
2015-08-18,872.000000,877.849976,868.049988,872.849976,790.125244,606035
2015-08-19,869.349976,885.250000,861.400024,876.200012,793.157898,548163
2015-08-20,870.000000,901.849976,867.000000,872.049988,789.401184,1086427
2015-08-21,867.000000,888.000000,860.950012,884.150024,800.354431,1428246
2015-08-24,865.349976,880.000000,844.950012,851.150024,770.482056,2392818
2015-08-25,861.000000,878.000000,855.099976,865.950012,783.879395,2303018
2015-08-26,866.250000,868.549988,850.000000,855.000000,773.967224,1894521
2015-08-27,860.650024,864.450012,851.000000,857.799988,776.501709,2087603
2015-08-28,870.000000,870.500000,852.000000,854.500000,773.514465,1427528
2015-08-31,862.900024,870.000000,848.799988,860.900024,779.307922,1990625
2015-09-01,855.000000,861.349976,848.349976,853.750000,772.835510,1483369
2015-09-02,857.000000,862.400024,824.200012,830.599976,751.879639,1463479
2015-09-03,830.500000,841.750000,815.099976,833.750000,754.731079,1228866
2015-09-04,831.349976,840.750000,823.200012,830.000000,751.336487,1332041
2015-09-07,831.000000,834.000000,817.400024,819.849976,742.148499,868619
2015-09-08,827.799988,827.799988,785.000000,801.099976,725.175598,2511604
2015-09-09,806.000000,812.450012,790.900024,803.049988,726.940857,1519952
2015-09-10,801.000000,801.000000,777.599976,790.150024,715.263184,2651147
2015-09-11,792.000000,799.700012,784.049988,795.250000,719.880005,1368043
2015-09-14,800.900024,800.900024,788.099976,794.750000,719.427307,1115042
2015-09-15,794.750000,808.650024,791.150024,804.599976,728.343811,1239118
2015-09-16,811.000000,811.799988,796.750000,806.849976,730.380554,1000450
2015-09-18,807.000000,816.799988,793.000000,797.849976,722.233643,3196079
2015-09-21,795.000000,799.900024,788.400024,790.700012,715.761230,1097798
2015-09-22,792.000000,796.849976,783.200012,785.900024,711.416077,1900127
2015-09-23,788.799988,789.400024,780.150024,785.000000,710.601318,1108731
2015-09-24,789.000000,789.000000,776.250000,781.700012,707.614075,2627897
2015-09-28,785.000000,802.500000,780.799988,790.650024,715.715942,1121534
2015-09-29,782.599976,801.000000,781.349976,784.349976,710.012878,2377821
2015-09-30,799.799988,818.000000,787.000000,814.750000,737.531799,2321962
2015-10-01,817.799988,827.250000,811.200012,816.400024,739.025391,903859
2015-10-05,820.549988,824.000000,801.000000,809.799988,733.050964,1344972
2015-10-06,816.950012,832.000000,811.900024,829.299988,750.702942,1470601
2015-10-07,818.000000,828.000000,816.000000,823.549988,745.497742,1126929
2015-10-08,827.000000,831.950012,817.500000,821.900024,744.004211,673062
2015-10-09,826.000000,830.400024,810.000000,818.000000,740.473755,740404
2015-10-12,819.000000,822.500000,807.349976,814.849976,737.622314,760378
2015-10-13,817.000000,819.000000,805.799988,812.900024,735.857178,860797
2015-10-14,814.049988,815.000000,787.000000,797.200012,721.645142,3479601
2015-10-15,783.000000,801.000000,769.000000,791.549988,716.530518,4110634
2015-10-16,788.000000,790.900024,782.000000,785.000000,710.601318,2121262
2015-10-19,784.900024,796.950012,778.000000,793.900024,724.658142,1733760
2015-10-20,797.450012,797.450012,783.000000,787.099976,718.451294,1428531
2015-10-21,788.000000,794.450012,787.000000,790.349976,721.417725,879891
2015-10-23,795.000000,805.599976,791.250000,800.200012,730.408875,1956438
2015-10-26,802.799988,810.000000,800.650024,808.599976,738.076294,754383
2015-10-27,806.750000,814.849976,799.200012,812.150024,741.316589,876427
2015-10-28,811.599976,820.500000,807.900024,818.500000,747.112671,1123867
2015-10-29,811.000000,818.000000,799.200012,801.450012,731.549805,1558590
2015-10-30,802.000000,810.950012,795.000000,800.650024,730.819641,1209468
2015-11-02,799.250000,804.849976,791.549988,802.750000,732.736511,553599
2015-11-03,805.000000,808.500000,801.200012,804.450012,734.288147,349296
2015-11-04,806.799988,818.099976,799.200012,801.000000,731.139038,945881
2015-11-05,801.000000,811.599976,797.750000,802.650024,732.645081,462520
2015-11-06,806.700012,806.950012,796.299988,799.049988,729.359070,726024
2015-11-09,794.000000,807.000000,784.000000,802.599976,732.599487,1247468
2015-11-10,802.000000,809.599976,793.400024,803.549988,733.466614,880293
2015-11-13,792.349976,799.500000,792.349976,796.700012,727.214050,1029232
2015-11-16,794.000000,802.099976,780.099976,784.099976,715.713013,1186659
2015-11-17,785.900024,800.000000,782.000000,798.299988,728.674438,792593
2015-11-18,798.000000,806.849976,790.450012,793.500000,724.293152,721764
2015-11-19,797.500000,801.849976,792.299988,794.599976,725.297302,861404
2015-11-20,799.849976,803.450012,794.299988,798.150024,728.537598,845026
2015-11-23,795.049988,800.700012,787.000000,791.200012,722.193848,692990
2015-11-24,794.000000,813.500000,790.750000,811.950012,741.133972,1188716
2015-11-26,814.700012,821.500000,808.150024,812.450012,741.590393,1282221
2015-11-27,812.500000,820.750000,808.000000,816.200012,745.013306,897445
2015-11-30,813.500000,826.000000,804.099976,812.000000,741.179688,2959644
2015-12-01,811.849976,836.799988,811.849976,833.400024,760.713318,1404347
2015-12-02,832.900024,835.700012,823.400024,829.900024,757.518433,983626
2015-12-03,827.849976,827.900024,814.000000,816.599976,745.378418,680102
2015-12-04,813.349976,824.450012,805.000000,814.950012,743.872375,1445988
2015-12-07,815.000000,835.500000,815.000000,833.500000,760.804382,1273142
2015-12-08,831.900024,839.799988,822.599976,825.750000,753.730347,1136199
2015-12-09,827.000000,835.000000,816.150024,820.150024,748.618774,1028736
2015-12-10,823.000000,830.849976,812.250000,815.900024,744.739441,1144862
2015-12-11,818.299988,831.950012,816.650024,822.099976,750.398682,1214169
2015-12-14,825.000000,842.500000,813.450012,839.000000,765.824768,1307321
2015-12-15,839.200012,862.500000,839.200012,858.599976,783.715393,2303845
2015-12-16,865.000000,868.400024,852.700012,855.400024,780.794434,1101128
2015-12-17,840.000000,865.700012,840.000000,864.250000,788.872498,1214526
2015-12-18,865.599976,875.599976,852.150024,857.049988,782.300537,2114632
2015-12-21,861.950012,861.950012,849.750000,851.599976,777.325806,1112136
2015-12-22,852.950012,857.900024,843.200012,851.450012,777.188843,913032
2015-12-23,859.450012,870.500000,856.049988,863.250000,787.959778,770192
2015-12-24,868.000000,869.299988,862.000000,864.250000,788.872498,538736
2015-12-28,865.000000,873.000000,862.500000,865.849976,790.332947,976331
2015-12-29,867.000000,867.000000,855.000000,857.900024,783.076355,754046
2015-12-30,858.000000,862.900024,854.700012,857.450012,782.665649,677471
2015-12-31,857.450012,866.450012,851.500000,862.750000,787.503296,743363
2016-01-01,860.000000,862.000000,853.500000,856.549988,781.844055,230366
2016-01-04,856.549988,868.700012,851.150024,859.000000,784.080505,828876
2016-01-05,857.299988,859.049988,845.500000,847.950012,773.994263,1118709
2016-01-06,850.000000,850.000000,840.950012,843.049988,769.521606,2135092
2016-01-07,840.000000,840.950012,817.500000,820.250000,748.710083,1353969
2016-01-08,819.000000,831.500000,807.700012,809.849976,739.217102,1324046
2016-01-11,806.000000,819.700012,801.349976,811.750000,740.951416,1514504
2016-01-12,808.500000,822.150024,804.549988,819.700012,748.208130,1110037
2016-01-13,821.799988,836.200012,813.750000,832.750000,760.119812,1338356
2016-01-14,829.500000,837.900024,818.549988,827.250000,755.099670,1531002
2016-01-15,827.250000,828.950012,776.650024,804.250000,734.105530,3249884
2016-01-18,796.299988,816.650024,795.000000,809.950012,739.308472,1525578
2016-01-19,813.000000,821.750000,807.650024,810.450012,739.764771,867289
2016-01-20,805.000000,815.000000,785.000000,795.049988,725.708008,1543575
2016-01-21,797.200012,799.000000,774.200012,775.599976,707.954285,1679165
2016-01-22,780.500000,783.500000,770.000000,771.500000,704.211975,1465143
2016-01-25,772.000000,784.750000,769.700012,783.299988,714.982666,1036869
2016-01-27,781.000000,783.849976,766.400024,767.900024,700.926025,1291178
2016-01-28,769.799988,797.000000,766.500000,791.750000,722.695679,1967418
2016-01-29,791.099976,820.000000,791.099976,816.900024,745.652222,1733695
2016-02-01,816.000000,817.400024,799.000000,800.950012,731.093323,1025869
2016-02-02,809.500000,809.950012,796.950012,800.099976,730.317383,960236
2016-02-03,795.500000,828.500000,795.500000,821.599976,749.942322,1843081
2016-02-04,824.500000,838.400024,816.549988,834.799988,761.990967,1698770
2016-02-05,830.000000,855.500000,830.000000,844.950012,771.255798,2043434
2016-02-08,844.000000,848.200012,826.450012,828.900024,756.605774,490426
2016-02-09,826.349976,842.150024,824.700012,826.349976,754.278137,964658
2016-02-10,826.000000,832.099976,820.099976,824.549988,752.634949,781041
2016-02-11,823.900024,828.000000,791.200012,802.599976,732.599487,1010277
2016-02-12,800.500000,816.700012,795.000000,812.599976,741.727295,1318480
2016-02-15,817.000000,821.950012,798.000000,804.700012,734.516357,1206980
2016-02-16,810.000000,811.849976,799.450012,803.200012,733.147217,926079
2016-02-17,800.500000,814.000000,789.750000,812.549988,741.681702,783633
2016-02-18,814.049988,830.500000,812.500000,827.400024,755.236511,1179011
2016-02-19,831.849976,831.849976,813.450012,827.599976,755.419067,620200
2016-02-22,827.000000,866.000000,826.349976,861.650024,786.499268,1883688
2016-02-23,858.450012,858.450012,834.200012,836.849976,763.862305,590731
2016-02-24,836.900024,844.900024,828.200012,836.750000,763.771057,1062120
2016-02-25,837.700012,846.200012,832.400024,842.799988,769.293335,859877
2016-02-26,848.000000,852.650024,841.099976,849.900024,775.774109,1191495
2016-02-29,851.000000,851.700012,823.500000,830.400024,757.974915,1974971
2016-03-01,829.849976,829.849976,818.099976,824.150024,752.269958,1777318
2016-03-02,830.000000,855.000000,830.000000,849.250000,775.180786,1221727
2016-03-03,855.500000,856.099976,845.750000,848.900024,774.861450,746384
2016-03-04,848.500000,855.900024,841.450012,848.750000,774.724365,1331537
2016-03-08,848.000000,848.000000,824.000000,826.250000,754.186768,1342346
2016-03-09,826.549988,843.900024,826.549988,839.650024,766.418091,1929618
